"STOTUNIT","APRACE","CONTROL","SEQUENCE.x","month","HCITY","ARELATE2","HHMTYPE","SAPPTAM","TSEX.x","THHEGAI","TPEGAI","THIGHEDU","TCURTENR","ALGNCUR","AELNG1","DPMTEXP","AMOVERS","age","ALEASETP","ACAROWN","w2012pc_Ad","b2012pc_Ad","a2012pc_Ad","hisp2012pc_Ad","logAdPrice","SAVLBAD","HZIP","HSITEAD","zip_Ad"
1,"1","MI-SH-1801-1",1,12,"MIAMI",2,3,1,0,"8","1","3",1,3,3,"1","1",36,"1","1",0.661152785900108,0.0703389217632726,0.0364640890827508,0.232044203253869,12.0131005728107,1,"33133","2956 BIRD AVE",NA
1,"1","MI-SH-1806-1",1,12,"Miami",2,1,2,0,"3","1","10",1,4,3,"4","2",28,"1","1",5.39322498558642e-05,0.123185506713036,0,0.876760561037108,12.072546967175,1,"33177","16080 SW 138th Place",NA
1,"3","MI-SH-1806-1",1,12,"KENDALL",2,1,1,0,"-1","-1","-1",2,5,4,"2","1",34,"1","1",5.39322498558642e-05,0.123185506713036,0,0.876760561037108,5.17048399503815,1,"33177","16080 SW 138 PL","""33177"""
6,"1","MI-SH-1808-1",1,12,"Miami",1,4,2,0,"6","1","9",2,2,3,"1","1",38,"1","1",0.646061814556331,0.0279162512462612,0,0.326021934197408,12.1542581627159,1,"33180","20301 West Country Club Drive",NA
1,"3","MI-SH-1809-1",1,12,"MIAMI",2,1,1,1,"2","1","8",2,4,4,"2","1",59,"1","1",0.399339933993399,0.0528052805280528,0,0.547854785478548,12.7068479334427,6,"33176","11257 SW 90 LN","""33176"""
1,"3","MI-SH-1809-1",2,12,"MIAMI",2,1,2,1,"2","1","8",2,4,4,"2","1",59,"1","1",0.399339933993399,0.0528052805280528,0,0.547854785478548,12.7068479334427,1,"33176","11257 SW 90 LN","""33176"""
0,"1","MI-SH-1904-1",2,12,"Miami",2,1,2,0,"3","1","10",1,2,3,"3","1",28,"1","1",0.0802919708029197,0,0,0.91970802919708,12.7337583362107,6,"33165","9965 SW 28th St.","""33165"""
3,"1","MI-SH-1904-1",1,12,"Miami",2,1,2,0,"3","1","10",1,2,3,"3","1",28,"1","1",0.0802919708029197,0,0,0.91970802919708,12.7337583362107,1,"33165","9965 SW 28th St.","""33165"""
2,"3","MI-SH-1904-1",1,12,"KENDALL",2,1,1,0,"-1","-1","-1",2,3,4,"2","2",34,"1","1",0.0802919708029197,0,0,0.91970802919708,5.82894561761021,1,"33165","9965 sw 28 st","""33165"""
1,"3","MI-SH-2002-1",1,12,"HOMESTEAD",2,1,1,0,"-1","-1","-1",2,4,4,"1","1",34,"1","1",0.352733686067019,0.0978835978835979,0,0.549382716049383,11.9117082963145,1,"33033","423 SE 12TH TERRACE","""33033"""
1,"1","MI-SH-2002-1",1,12,"HOMESTEAD",2,1,1,0,"8","1","3",1,3,3,"2","2",36,"1","1",0.352733686067019,0.0978835978835979,0,0.549382716049383,11.9117082963145,1,"33033","423 SE 12 TERR","""33033"""
0,"3","MI-SH-2109-1",2,1,"HOMESTEAD",2,1,1,1,"2","1","8",2,5,4,"2","2",59,"1","1",0.410313901345291,0.0919282511210762,0.0571748878923767,0.440582959641256,11.6952553550628,6,"33033","16041 SW 284 STREET","""33033"""
1,"3","MI-SH-2109-1",1,1,"HOMESTEAD",2,1,2,1,"2","1","8",2,5,4,"2","2",59,"1","1",0.410313901345291,0.0919282511210762,0.0571748878923767,0.440582959641256,11.6952553550628,1,"33033","16041 SW 284 STREET","""33033"""
1,"1","MI-SH-2109-1",1,1,"HOMESTED",2,1,2,1,"8","4","7",1,4,3,"1","3",39,"1","1",0.410313901345291,0.0919282511210762,0.0571748878923767,0.440582959641256,11.6952553550628,1,"33033","16041 SW 288TH STREET","""33033"""
2,"3","MI-SH-2110-1",1,1,"MIAMI",1,3,2,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.351957136088736,0,0,0.618131856244717,11.6794478698552,1,"33155","5555 LUDLAM RD",NA
1,"3","MI-SH-2112-1",1,1,"HOMESTEAD",2,1,2,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.112794796317452,0.156505029396732,0,0.730700174285816,11.6073352395314,6,"33032","24121 SW 107 AVE","""33032"""
1,"1","MI-SH-2112-1",1,1,"HOMESTED",2,1,1,1,"8","4","7",1,3,3,"2","1",39,"1","1",0.112794796317452,0.156505029396732,0,0.730700174285816,11.6073352395314,1,"33032","24121 SW 107TH AVE","""33032"""
1,"1","MI-SH-2202-1",1,1,"MIAMI",1,4,2,1,"8","4","7",1,2,2,"1","1",39,"1","1",0.596078431372549,0,0,0.384313725490196,12.7367038377645,1,"33154","6801 COLLINS AVE",NA
1,"3","MI-SH-2203-1",1,1,"DORAL",2,3,2,1,"2","1","8",2,3,3,"2","2",59,"1","1",0.329962073324905,0.00758533501896334,0,0.662452591656131,12.2783979582618,1,"33178","3516 ESTEPONA AVE",NA
1,"1","MI-SH-2203-1",1,1,"DORAL",2,1,2,1,"8","4","7",1,2,2,"1","1",39,"1","1",0.329962073324905,0.00758533501896334,0,0.662452591656131,12.2783979582618,1,"33178","3516 ESTEPONA AVE",NA
1,"1","MI-SH-2209-1",1,1,"AVENTURA",1,4,2,1,"8","4","7",1,2,3,"1","2",39,"1","1",0.731829573934837,0.050125313283208,0,0.218045112781955,12.4874888785461,1,"33180","3300 NE 191ST STREET",NA
1,"3","MI-SH-2210-1",1,1,"AVENTURA",2,1,1,1,"2","1","8",2,3,5,"2","2",59,"1","1",0.536492890995261,0.0502369668246445,0,0.401895734597156,12.8710492348377,1,"33180","1990 NE 185 TER","""33179"""
0,"3","MI-SH-2303-1",2,1,"CORAL GABLES",2,4,1,1,"2","1","8",2,3,3,"1","3",59,"1","1",0.393665158371041,0,0.0271493212669683,0.579185520361991,13.1519241213916,6,"33134","441 VALENCIA AVE","""33134"""
2,"3","MI-SH-2303-1",1,1,"CORAL GABLES",2,4,1,1,"2","1","8",2,3,3,"1","3",59,"1","1",0.393665158371041,0,0.0271493212669683,0.579185520361991,13.1519241213916,1,"33134","441 VALENCIA AVE","""33134"""
1,"1","MI-SH-2303-1",1,1,"CORAL GABLES",2,4,1,1,"8","4","7",1,2,2,"2","2",39,"1","1",0.393665158371041,0,0.0271493212669683,0.579185520361991,13.1519241213916,1,"33134","441 VALENCIA AVE","""33134"""
2,"3","MI-SH-2306-1",1,1,"Doral",2,3,1,0,"6","3","4",2,3,4,"2","2",39,"1","1",0.0833333333333333,0,0,0.916666666666667,12.6757668519096,1,"33178","5141 NW 102Ct",NA
0,"3","MI-SH-2306-1",2,1,"Doral",2,3,1,0,"6","3","4",2,3,4,"2","2",39,"1","1",0.0833333333333333,0,0,0.916666666666667,12.6757668519096,6,"33178","5141 NW 102Ct",NA
2,"1","MI-SH-2306-1",1,1,"DORAL",2,3,1,0,"8","1","3",1,2,3,"1","1",36,"1","1",0.190423162583519,0.0111358574610245,0.0244988864142539,0.773942093541203,12.6757668519096,1,"33178","5141 NW 102ND CT","""33178"""
1,"3","MI-SH-2309-1",1,1,"Miami Beach",2,4,1,0,"-1","-1","-1",2,5,4,"2","2",34,"1","1",0.212361331220285,0.0618066561014263,0,0.725832012678288,11.9798054707799,1,"33141","7705 Abbott Ave",NA
1,"1","MI-SH-2309-1",1,1,"Miami Beach",2,4,1,0,"6","1","9",2,4,3,"1","1",38,"1","1",0.212361331220285,0.0618066561014263,0,0.725832012678288,11.9798054707799,1,"33141","7705 Abbott Ave",NA
1,"1","MI-SH-2310-1",1,1,"MIAMI",2,1,2,1,"8","4","7",1,2,3,"1","1",39,"1","1",0.39802306829756,0.318051577845009,0,0.277936964423116,12.676079399771,1,"33138","1081NE 85TH STREET",NA
6,"1","MI-SH-2311-1",1,1,"Miami",2,2,2,0,"3","1","10",1,2,3,"2","2",28,"1","1",0.0754709105326769,0.498185931526741,0.0745233975261993,0.351819760414383,12.4292201968364,1,"33168","260 NW 143rd St.","""33168"""
1,"3","MI-SH-2311-1",1,1,"Miami",2,1,1,0,"-1","-1","-1",2,3,4,"1","1",34,"1","1",0.0754709105326769,0.498185931526741,0.0745233975261993,0.351819760414383,12.4292201968364,1,"33168","260 NW 143 St","""33168"""
NA,"1","MI-SH-2401-1",1,NA,"HOMESTEAD",2,3,-1,1,"8","4","7",1,2,4,"1","1",39,"1","1",0.165660362318841,0.357286497584541,0.0398550724637681,0.369565217391304,11.3504183001091,NA,"33032","14055 SW 272ND STREET","""33032"""
1,"3","MI-SH-2408-1",1,1,"PALMETTO BAY",2,1,2,1,"2","1","8",2,3,3,"2","2",59,"1","1",0.574344023323615,0,0,0.376093294460641,13.2861831604252,1,"33158","7775 SW 145 ST","""33158"""
1,"1","MI-SH-2408-1",1,1,"MIAMI",2,4,1,1,"8","4","7",1,2,2,"1","1",39,"1","1",0.574344023323615,0,0,0.376093294460641,13.3692250178346,1,"33150","7775 SW 145TH STREET","""33158"""
1,"3","MI-SH-2411-1",1,1,"MIAMI SPRINGS",2,1,1,0,"-1","-1","-1",2,3,3,"2","2",34,"1","1",0.266689318012528,0,0,0.714285717613132,12.6915835382302,1,"33166","419 PLOVER AVENUE","""33166"""
1,"1","MI-SH-2411-1",1,1,"Miami Springs",2,1,1,0,"6","1","9",2,2,2,"1","1",38,"1","1",0.266689318012528,0,0,0.714285717613132,12.6915835382302,1,"33166","419 Plover Avenue","""33166"""
1,"3","MI-SH-2414-1",1,1,"MIAMI",2,4,1,0,"-1","-1","-1",2,4,4,"2","2",34,"1","1",0.257178526841448,0.0199750312109863,0.0324594257178527,0.690387016229713,12.3234155843582,1,"33131","770 Claugton Island Dr",NA
1,"3","MI-SH-2502-1",1,2,"BRICKELL",2,4,1,0,"-1","-1","-1",2,3,3,"2","1",34,"1","1",0.450483677610329,0.0703752151556762,0.0153374234069781,0.463803683827016,12.7656912906044,1,"33130","60 SW 13TH STREET INFINITY",NA
2,"1","MI-SH-2502-1",1,2,"MIAMI",2,3,2,0,"8","1","3",1,2,2,"1","2",36,"1","1",0.450483677610329,0.0703752151556762,0.0153374234069781,0.463803683827016,12.6115410869661,1,"33130","60 SW 13 ST",NA
0,"3","MI-SH-2503-1",2,2,"MIAMI BEACH",2,4,1,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.52247191011236,0,0.0674157303370786,0.410112359550562,13.3831895365171,6,"33139","225 COLLINS AVE","""33139"""
2,"3","MI-SH-2503-1",1,2,"MIAMI BEACH",2,4,2,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.52247191011236,0,0.0674157303370786,0.410112359550562,13.3831895365171,1,"33139","225 COLLINS AVE","""33139"""
2,"1","MI-SH-2505-1",1,2,"miami",2,1,1,1,"7","-1","4",2,2,2,"1","1",45,"1","1",0.663190590377285,0.00719815868853902,0.0290827734506454,0.284116325248613,12.7924722377805,1,"","2300 ne 194th st","""33180"""
NA,"1","MI-SH-2505-1",2,2,"miami",2,1,1,1,"7","-1","4",2,2,2,"1","1",45,"1","1",0.663190590377285,0.00719815868853902,0.0290827734506454,0.284116325248613,12.7924722377805,-1,"","2300 ne 194th st","""33180"""
0,"3","MI-SH-2507-1",2,2,"MIAMI",2,4,1,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.257178526841448,0.0199750312109863,0.0324594257178527,0.690387016229713,12.7337583362107,6,"33131","770 CLAUGHTON ISLAND DRIVE",NA
3,"3","MI-SH-2507-1",1,2,"MIAMI",2,4,1,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.257178526841448,0.0199750312109863,0.0324594257178527,0.690387016229713,12.7337583362107,2,"33131","770 CLAUGHTON ISLAND DRIVE",NA
2,"1","MI-SH-2605-1",1,2,"MIAMI",2,4,2,1,"8","4","7",1,3,3,"2","2",39,"1","1",0.0117252931323283,0,0,0.988274706867672,11.7752974217158,1,"33174","100 SW 110TH AVE",NA
0,"1","MI-SH-2605-1",2,2,"MIAMI",2,4,1,1,"8","4","7",1,3,3,"2","2",39,"1","1",0.0117252931323283,0,0,0.988274706867672,11.7752974217158,6,"33174","100 SW 110TH AVE",NA
2,"3","MI-SH-2607-1",1,2,"miami",2,1,1,1,"10","4","5",3,4,4,"2","2",26,"1","1",0.119198312236287,0,0,0.880801687763713,12.4874888785461,1,"33183","7131 sw 144pl",NA
3,"1","MI-SH-2607-1",1,2,"miami",2,1,2,1,"7","-1","4",2,3,3,"1","1",45,"1","1",0.18455870346339,0.0115515069729502,0.0826580227172311,0.721231766846428,12.4874888785461,1,"33183","7131 sw 144th place",NA
2,"3","MI-SH-2613-1",1,2,"Doral",2,1,2,1,"6","4","9",2,3,4,"2","2",54,"1","1",0.115591397849462,0,0.00806451612903226,0.876344086021505,13.3046866008636,1,"33178","8206 NW 116 Ave","""33178"""
0,"3","MI-SH-2613-1",2,2,"Doral",2,1,2,1,"6","4","9",2,3,4,"2","2",54,"1","1",0.115591397849462,0,0.00806451612903226,0.876344086021505,13.3046866008636,6,"33178","8206 NW 116 Ave","""33178"""
3,"1","MI-SH-2613-1",1,2,"DORAL",2,1,2,1,"8","4","7",1,2,3,"1","1",39,"1","1",0.115591397849462,0,0.00806451612903226,0.876344086021505,13.3046866008636,1,"33172","8206 NW 116TH AVE","""33178"""
0,"1","MI-SH-2613-1",2,2,"DORAL",2,1,1,1,"8","4","7",1,2,3,"1","1",39,"1","1",0.115591397849462,0,0.00806451612903226,0.876344086021505,13.3046866008636,6,"33172","8206 NW 116TH AVE","""33178"""
2,"3","MI-SH-2701-1",1,2,"DORAL",2,3,2,1,"2","1","8",2,4,4,"2","2",59,"1","1",0.111470113085622,0,0,0.888529886914378,13.2176753753888,1,"33178","11418 NW 74TH TER","""33178"""
0,"3","MI-SH-2701-1",2,2,"DORAL",2,3,2,1,"2","1","8",2,4,4,"2","2",59,"1","1",0.111470113085622,0,0,0.888529886914378,13.2176753753888,6,"33178","11418 NW 74TH TER","""33178"""
0,"1","MI-SH-2701-1",2,2,"DORAL",2,3,1,1,"8","4","7",1,3,3,"1","1",39,"1","1",0.0833333333333333,0,0,0.916666666666667,13.2176753753888,6,"33178","14418 NW 74TH TERRACE",NA
1,"1","MI-SH-2701-1",1,2,"DORAL",2,3,1,1,"8","4","7",1,3,3,"1","1",39,"1","1",0.0833333333333333,0,0,0.916666666666667,13.2176753753888,1,"33178","14418 NW 74TH TERRACE",NA
2,"3","MI-SH-2704-1",1,2,"MIAMI",2,1,2,1,"2","1","8",2,4,4,"2","2",59,"1","1",0.295236628323141,0.0883760369148006,0,0.616387334762058,12.3842230150053,1,"33138","815 NE 89 ST","""33138"""
0,"3","MI-SH-2704-1",2,2,"MIAMI",2,1,2,1,"2","1","8",2,4,4,"2","2",59,"1","1",0.295236628323141,0.0883760369148006,0,0.616387334762058,12.3842230150053,6,"33138","815 NE 89 ST","""33138"""
0,"1","MI-SH-2704-1",2,2,"MIAMI",2,1,1,1,"8","4","7",1,3,3,"1","1",39,"1","1",0.295236628323141,0.0883760369148006,0,0.616387334762058,12.3842230150053,6,"33138","815 NE 89TH STREET","""33138"""
1,"1","MI-SH-2704-1",1,2,"MIAMI",2,1,1,1,"8","4","7",1,3,3,"1","1",39,"1","1",0.295236628323141,0.0883760369148006,0,0.616387334762058,12.3842230150053,1,"33138","815 NE 89TH STREET","""33138"""
0,"3","MI-SH-2714-1",2,2,"Miami",2,3,2,0,"6","3","4",2,4,4,"2","2",39,"1","1",0.44681761952322,0.00846660394311703,0.0507996236587021,0.45343367784249,12.425212191503,6,"33155","4710 sw 67 ave",NA
4,"3","MI-SH-2714-1",1,2,"Miami",2,3,1,0,"6","3","4",2,4,4,"2","2",39,"1","1",0.44681761952322,0.00846660394311703,0.0507996236587021,0.45343367784249,12.425212191503,1,"33155","4710 sw 67 ave",NA
2,"3","MI-SH-3301-1",1,3,"AVENTURA",2,4,1,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.57051282051282,0,0.016025641025641,0.413461538461538,1.09861228866811,1,"33180","3001 NE 185 ST",NA
0,"3","MI-SH-3301-1",2,3,"AVENTURA",2,4,2,1,"2","1","8",2,4,4,"1","2",59,"1","1",0.57051282051282,0,0.016025641025641,0.413461538461538,1.09861228866811,6,"33180","3001 NE 185 ST",NA
2,"1","MI-SH-3314-1",2,4,"HOMESTED",2,1,1,1,"8","4","7",1,4,4,"1","1",39,"1","1",0.537254901960784,0.0627450980392157,0,0.4,12.7656912906044,6,"33033","32056 SW 206TH AVE","""33030"""
2,"1","MI-SH-3314-1",1,4,"HOMESTED",2,1,1,1,"8","4","7",1,4,4,"1","1",39,"1","1",0.537254901960784,0.0627450980392157,0,0.4,12.7656912906044,1,"33033","32056 SW 206TH AVE","""33030"""
1,"3","MI-SH-3314-1",2,4,"homestead",2,1,1,1,"10","4","5",3,5,5,"2","2",26,"1","1",0.167798526919844,0.143467434883478,0,0.688734038196679,12.1007176854125,6,"33032","11443 sw 243th ter",NA
2,"3","MI-SH-3314-1",1,4,"homestead",2,1,1,1,"10","4","5",3,5,5,"2","2",26,"1","1",0.167798526919844,0.143467434883478,0,0.688734038196679,12.1007176854125,1,"33032","11443 sw 243th ter",NA
0,"3","MI-SH-4001-1",2,5,"MIAMI",2,2,2,1,"2","1","8",2,10,7,"1","7",59,"1","1",0.0359550561797753,0.0539325842696629,0,0.910112359550562,11.8122964550668,6,"33193","6204 SW 147 CT",NA
2,"3","MI-SH-4001-1",1,5,"MIAMI",2,2,1,1,"2","1","8",2,10,7,"1","7",59,"1","1",0.0359550561797753,0.0539325842696629,0,0.910112359550562,11.8122964550668,1,"33193","6204 SW 147 CT",NA
2,"3","MI-SH-4004-1",1,5,"MIAMI",2,4,2,1,"2","1","8",2,7,5,"1","7",59,"1","1",0.257198074964305,0.0314548798103387,0.0696748505118119,0.579960184260225,12.8713371932914,1,"33156","9066 SW 73 CT",NA
0,"3","MI-SH-4004-1",2,5,"MIAMI",2,4,1,1,"2","1","8",2,7,5,"1","7",59,"1","1",0.257198074964305,0.0314548798103387,0.0696748505118119,0.579960184260225,12.8713371932914,6,"33156","9066 SW 73 CT",NA
3,"1","MI-SH-4004-1",1,5,"Miami",2,4,1,1,"7","-1","4",2,NA,NA,"2","6",45,NA,NA,0.257198074964305,0.0314548798103387,0.0696748505118119,0.579960184260225,12.8713371932914,1,"33156","9066 SW 73rd CT",NA
3,"1","MI-SH-4004-1",2,5,"Miami",2,4,1,1,"7","-1","4",2,NA,NA,"2","6",45,NA,NA,0.257198074964305,0.0314548798103387,0.0696748505118119,0.579960184260225,12.8713371932914,6,"33156","9066 SW 73rd CT",NA
0,"3","MI-SH-4010-1",2,5,"HIALEAH",2,1,1,1,"2","1","8",2,4,4,"2","2",59,"1","1",0.0455607476635514,0,0,0.954439252336449,12.4490227457015,6,"33014","7020 W 12 AVE",NA
2,"3","MI-SH-4010-1",1,5,"HIALEAH",2,1,2,1,"2","1","8",2,4,4,"2","2",59,"1","1",0.0455607476635514,0,0,0.954439252336449,12.4490227457015,1,"33014","7020 W 12 AVE",NA
2,"3","MI-SH-4607-1",1,6,"MIAMI SHORES",2,1,1,1,"2","1","8",2,5,5,"2","2",59,"1","1",0.488970588235294,0.0110294117647059,0,0.5,13.4135408338776,1,"33138","1225 NE 92 ST","""33138"""
4,"1","MI-SH-4607-1",1,6,"Miami Shores",2,1,2,1,"7","-1","4",2,4,3,"1","7",45,"1","1",0.488970588235294,0.0110294117647059,0,0.5,13.4135408338776,1,"33138","1225 Ne 92nd St","""33138"""
3,"1","MI-SH-4607-1",2,6,"Miami Shores",2,1,2,1,"7","-1","4",2,4,3,"1","7",45,"1","1",0.488970588235294,0.0110294117647059,0,0.5,13.4135408338776,6,"33138","1225 Ne 92nd St","""33138"""
2,"3","MI-SH-4609-1",1,7,"COCONUT GROVE",2,3,1,1,"2","1","8",2,5,5,"2","2",59,"1","1",0.661152785900108,0.0703389217632726,0.0364640890827508,0.232044203253869,13.1421679654829,1,"33133","2755 W TRADE AVE",NA
1,"1","MI-SH-4609-1",2,6,"Coconut Grove",2,3,2,1,"7","-1","4",2,4,3,"1","7",45,"1","1",0.661152785900108,0.0703389217632726,0.0364640890827508,0.232044203253869,13.1421679654829,6,"33133","2755 West Trade Ave",NA
3,"1","MI-SH-4609-1",1,6,"Coconut Grove",2,3,1,1,"7","-1","4",2,4,3,"1","7",45,"1","1",0.661152785900108,0.0703389217632726,0.0364640890827508,0.232044203253869,13.1421679654829,1,"33133","2755 West Trade Ave",NA
1,"1","MI-SH-4611-1",1,6,"Homestead",2,3,2,0,"6","1","9",2,4,4,"1","1",38,"1","1",0.165660362318841,0.357286497584541,0.0398550724637681,0.369565217391304,11.8130374648005,6,"33132","14025 SW 270th Terrace","""33032"""
1,"3","MI-SH-4611-1",1,7,"Homestead",2,3,1,0,"6","3","4",2,6,5,"2","2",39,"1","1",0.165660362318841,0.357286497584541,0.0398550724637681,0.369565217391304,11.8130374648005,1,"33032","14025 SW 270 terr","""33032"""
2,"3","MI-SH-5006-1",1,7,"MIAMI LAKES",1,4,2,1,"2","1","8",2,4,4,"1","1",59,"1","1",0.164119415204678,0.154009239766082,0.047953216374269,0.633918128654971,11.9766657704908,1,"33014","15489 MIAMI LAKEWAY N",NA
0,"3","MI-SH-5006-1",2,7,"MIAMI LAKES",1,4,2,1,"2","1","8",2,4,4,"1","1",59,"1","1",0.164119415204678,0.154009239766082,0.047953216374269,0.633918128654971,11.9766657704908,6,"33014","15489 MIAMI LAKEWAY N",NA
3,"3","MI-SH-9701-1",1,7,"North Miami",2,1,1,0,"8","5","9",2,10,5,"1","2",58,"1","1",0.280405405405405,0.489864864864865,0,0.22972972972973,12.2060776455177,6,"33138","195 NE 150 St","""33161"""
3,"3","MI-SH-9701-1",1,7,"North Miami Beach",2,1,1,0,"8","5","9",2,10,5,"1","2",58,"1","1",0.0642857142857143,0.645238095238095,0.0142857142857143,0.276190476190476,12.254867571593,6,"33168","15499 NE 12 Ave","""33162"""
1,"4","MS-SA-0410-1",1,8,"East Brunswick",2,1,1,0,"1","1","9",1,5,10,"1","3",43,"2","1",0.660589060308555,0.0546984572230014,0.26367461430575,0,13.1519241213916,1,"8816","14 Lonczak Lane","""08816"""
2,"1","MS-SA-0608-1",1,9,"Stockton Boro",2,1,2,1,"1","1","9",1,5,3,"2","3",25,"2","1",0.94949494949495,0.0101010101010101,0.0202020202020202,0,12.2779327359469,1,"8559","10 Mill Street","""08559"""
5,"4","MS-SA-0610-1",1,9,"Metuchen",2,1,2,0,"6","4","9",2,5,8,"2","2",33,"2","1",0.847079037800687,0.0412371134020619,0.0687285223367698,0.0429553264604811,13.3692234553359,6,"8840","5 Sylvan Ave.","""08840"""
NA,"4","MS-SA-0616-1",1,9,"Edison",2,1,2,1,"3","3","9",2,6,4,"1","3",59,"2","1",0.640986132511556,0,0.308166409861325,0.0508474576271186,12.6115377536383,1,"8817","22 Baxter Road","""08817"""
0,"4","MS-SA-0713-1",1,9,"Perth Amboy",2,1,1,1,"9","1","9",3,3,2,"2","7",23,"1","1",0.114219114219114,0.114219114219114,0,0.771561771561772,12.0137068134704,5,"8861","561 Johnstone St.","""08861"""
1,"1","MS-SA-0713-1",1,9,"Perth Amboy",2,1,2,1,"10","3","9",3,3,2,"2","7",26,"1","1",0.114219114219114,0.114219114219114,0,0.771561771561772,12.0137068134704,1,"8861","561 Johnstone St","""08861"""
4,"1","MS-SA-0802-1",1,9,"Old Bridge",2,1,1,0,"10","5","7",1,7,5,"2","7",29,"2","1",0.645979020979021,0,0.29458041958042,0,12.9831036089188,1,"8857","1 nathan Dr","""08857"""
5,"1","MS-SA-0803-1",2,10,"Bridgewater Twp",2,1,1,0,"9","6","10",1,6,3,"2","7",29,"2","1",0.746255506607929,0,0.173568281938326,0.0801762114537445,12.6757668519096,1,"8807","21 Edgewood Ter","""08807"""
1,"1","MS-SA-0803-1",1,9,"Bridgewater Twp",2,1,2,0,"9","6","10",1,6,3,"2","7",29,"2","1",0.746255506607929,0,0.173568281938326,0.0801762114537445,12.6757668519096,1,"8807","21 Edgewood Ter","""08807"""
3,"1","MS-SA-0809-1",1,9,"Manville",2,1,2,1,"9","7","9",2,7,6,"1","7",42,"2","1",0.799748110831234,0.0428211586901763,0.0113350125944584,0.146095717884131,12.5389706450265,1,"8835","425 Jasinski Ave","""08835"""
5,"4","MS-SA-0820-1",1,9,"Piscataway",1,1,2,1,"1","1","8",1,6,4,"1","2",41,"2","1",0.17931831250538,0.489227169555888,0.0746812375274137,0.191256827814108,12.2055775229772,1,"","510 Evona Ave","""08854"""
2,"4","MS-SA-1505-1",1,11,"Carteret",2,1,2,0,"1","1","9",1,7,2,"1","2",43,"2","1",0.5259956880907,0.0434094159387035,0.0963172793618439,0.334277616608752,12.072546967175,1,"7008","3 Oakwood Ave","""07008"""
4,"1","MS-SA-1507-1",1,11,"Edison",2,1,2,1,"1","1","9",1,2,2,"2","8",25,"1","1",0.486829627976191,0.0595238095238095,0.1723965625,0.264880952380952,12.2307701361574,1,"8817","48 Gurley Rd","""08817"""
2,"1","MS-SA-1622-1",1,11,"Piscataway",2,1,1,1,"1","1","9",1,2,2,"2","6",25,"1","1",0.404844290657439,0.283737024221453,0.174740484429066,0.136678200692042,12.5024703760492,1,"8854","439 Prospect Ave","""08854"""
1,"1","MS-SA-1701-1",1,11,"Perth Amboy",2,1,2,1,"1","1","9",1,3,2,"2","6",25,"1","1",0.328851331591041,0.141439432887983,0.0316055629785785,0.498103672542398,12.2010651288196,1,"8861","776 Chamberlain Ave","""08861"""
4,"4","MS-SA-1701-1",1,12,"Perth Amboy",2,1,2,1,"9","1","9",3,2,2,"2","7",23,"1","1",0.328851331591041,0.141439432887983,0.0316055629785785,0.498103672542398,12.2010651288196,1,"8861","776 Chamberlain Ave","""08861"""
2,"1","MS-SA-1809-1",1,12,"Olb Bridge",2,3,1,0,"9","5","4",1,8,5,"1","8",48,"2","1",0.741203178206583,0,0.164585698070375,0.0612939841089671,12.6915835382302,1,"8857","175 Goldmine Lane","""08857"""
1,"1","MS-SA-1811-1",1,12,"North Brunswick",2,3,2,0,"10","3","11",3,5,3,"2","2",31,"2","1",0.437185929648241,0.21608040201005,0.296482412060302,0.050251256281407,12.2060776455177,1,"8902","286 Willowbrook Dr","""08902"""
5,"1","MS-SA-1811-1",2,12,"North Brunswick",2,3,1,0,"10","3","11",3,5,3,"2","2",31,"2","1",0.437185929648241,0.21608040201005,0.296482412060302,0.050251256281407,12.2060776455177,6,"8902","286 Willowbrook Dr","""08902"""
9,"4","MS-SA-1811-1",1,12,"North Brunswick",2,3,1,0,"6","4","9",2,6,4,"3","5",33,"2","1",0.437185929648241,0.21608040201005,0.296482412060302,0.050251256281407,12.2060776455177,1,"8902","286 Willowbrook Dr","""08902"""
6,"4","MS-SA-1906-1",2,12,"Somerset",2,3,1,1,"9","1","9",3,2,2,"2","7",23,"1","1",0.423950930979133,0.226324237560193,0.182182985553772,0.0626003210272873,12.1995564612399,6,"8823","77 Sapphire Ln.","""08823"""
1,"4","MS-SA-1906-1",1,12,"Somerset",2,3,2,1,"9","1","9",3,2,2,"2","7",23,"1","1",0.423950930979133,0.226324237560193,0.182182985553772,0.0626003210272873,12.1995564612399,1,"8823","77 Sapphire Ln.","""08823"""
0,"1","MS-SA-1906-1",2,12,"Somerset",2,3,2,1,"11","1","9",3,3,2,"3","6",22,"1","1",0.423950930979133,0.226324237560193,0.182182985553772,0.0626003210272873,12.1995564612399,6,"8823","77 Sapphire Lane","""08823"""
7,"1","MS-SA-1906-1",1,12,"Somerset",2,3,2,1,"11","1","9",3,3,2,"3","6",22,"1","1",0.423950930979133,0.226324237560193,0.182182985553772,0.0626003210272873,12.1995564612399,1,"8823","77 Sapphire Lane","""08823"""
